index,H1,DBC,EC,HFF,NPC,TB
BIRC5,4.0673995,2.4768646,4.011754,2.246316,6.2728806,1.2800734
PPP1R3A,2.9246596e-05,0.00075844605,0.0,0.0,0.0,0.0
HAS2,0.1415256,6.667423,2.2254896,0.18328807,0.5313256,0.06285747
SUMO3,0.44475678,0.46925277,0.2903539,0.4358339,0.6076865,0.2855531
LPPR1,0.012045111,0.18031,0.011930081,0.0,0.024827503,0.0
PTRHD1,0.37493196,0.26656267,0.10518841,0.25608787,0.32069665,0.28812543
ZC3H12D,0.19686137,0.25357038,0.30154732,0.21946877,0.31747875,0.308808
ADM2,0.113965996,0.120798446,0.1228514,0.14308748,0.100351125,0.10053158
FAM170A,0.0,2.8135726e-05,0.0,0.0,0.0002781201,0.0
ESRRB,0.00085764437,0.0003897178,0.016599046,0.0,0.0014931395,0.0
FAM19A4,0.06442663,0.0,0.030615048,0.0,0.0029826588,0.9711422
TEAD2,0.3757486,0.45088536,0.3439766,0.12675798,0.43154004,0.16739377
MFNG,0.018634878,0.0,0.24430789,0.0,0.03947505,0.0
C17orf102,0.005384114,0.008780204,0.04090317,0.00966988,0.009546063,0.022334466
BPIFB3,0.0,0.006096772,0.0,0.0,0.0,0.0
ANO5,0.48666462,0.6964814,0.058468852,0.0,0.9531759,0.46939412
FRMD4B,0.040898785,0.15357442,1.5614012,0.0,0.1168044,0.11163114
CYP8B1,0.04780271,0.068870366,0.09860884,0.067854375,0.080894105,0.06868594
AMOT,0.014756463,0.20178223,0.13135187,0.068324596,0.072786964,2.7743456
C8orf85,0.0396644,0.041996073,0.045893107,0.03638398,0.07456091,0.05902459
KRTAP6-2,0.0,0.0,0.0,0.0,0.00021071827,0.0
SOX14,0.0044008396,0.0,0.0,0.0,0.0,0.0
SFT2D1,0.5980025,0.6663973,0.50331944,0.5651285,0.4021864,0.7890375
IL28B,0.0,0.0002952254,0.0,0.0,0.0,0.0
FBXL13,0.075516656,0.08316864,0.081278875,0.08338572,0.11250669,0.10204555
PCK1,0.0046461085,0.0055266344,0.0030374164,0.0026988424,0.00455427,0.003343885
FMO1,1.383923e-05,0.0033424948,7.175508e-05,0.0054164086,0.022466652,0.08107496
C14orf105,0.07434191,0.09457227,0.114663824,0.09805785,0.12014314,0.099586405
VASH2,1.5949193,0.023141116,0.008651574,0.000116964424,0.13560615,0.0066774455
RAB42,0.15474485,0.18726772,0.18905434,0.17322229,0.2404992,0.22327386
ADAMTS1,0.1713697,0.105694115,0.9903783,2.4927227,0.05714636,1.5981505
GABRP,0.09174898,0.038914707,0.037951063,0.0,0.0,56.265915
PCDHB1,6.5323045e-05,0.0,0.0,0.0,0.0,0.0
ACTG2,0.13638802,0.09522698,0.023658289,0.13304745,0.04206943,0.033257116
C4orf19,0.13332537,0.12337382,0.11917015,0.08900002,0.13379708,0.22993948
HS3ST2,0.0052531087,0.0033865974,0.0725857,0.0,0.000732219,0.0
AMY1A,0.00021081208,1.8627452e-05,5.913741e-07,1.0873256e-05,2.0501075e-06,9.698124e-07
COX19,0.29803342,0.3801753,0.39137703,0.26321995,0.32101715,0.35331228
C17orf101,0.13677196,0.162371,0.19272043,0.1385912,0.22354953,0.17340098
RTL1,2.109797e-05,0.020501155,0.0,0.0020102432,9.007499e-05,0.0
PIWIL1,0.0,0.0,0.00059913396,0.0,0.0,0.0
SERPINB5,0.0059737666,0.0,1.6968781e-05,0.0,0.0,0.0
ANPEP,0.0013722061,0.054147243,0.13953526,1.3197075,0.015417311,0.0
OR52N5,0.0,0.0,0.08013588,0.0,1.9972775e-05,0.000394884
KIF23,1.9178933,0.6919739,0.37233186,0.73161215,2.4325016,0.5954838
SERHL2,0.018242363,3.5164776,0.06351347,0.03650093,0.02804531,0.13840802
LOC401052,0.061758626,0.067741774,0.046308346,0.036869165,0.063748226,0.055978954
KRTAP4-1,0.0002599031,0.0,0.0,0.007252301,0.0,0.0
CILP,0.0,7.1148614e-05,0.0,0.0,0.0001941718,0.0
YSK4,0.0,0.0,0.0,0.0,0.0003669764,0.0
ADAMTS9,0.0004270585,0.4766274,2.087668,0.020389955,0.46570882,0.4754453
CCDC124,0.30586907,0.4578072,0.42298883,0.36306497,0.62454987,0.5302677
TRIM64,0.0,0.0,0.0,0.0,0.00013863902,0.0
CHDH,0.13792615,0.18189469,0.16094302,0.12998362,0.16052003,0.16369535
RESP18,0.0006508276,0.0,0.0,0.0,0.0,0.0
SPRR2A,0.0010664687,0.0002692295,0.0057948977,0.0,0.0,0.0
GEM,0.016282465,0.018203635,0.006637258,0.24265434,0.03227982,0.03452265
AQP5,0.0,3.1465243e-05,0.0,0.0,4.894413e-05,0.0
ANKRD1,0.0003693935,0.45623833,0.0006580106,0.0037294738,0.13511373,0.9168388
IL12RB2,0.02939248,0.00088050275,0.0014314894,0.00066199666,0.0009241552,0.0008697166
DNMT3B,11.44235,0.9787012,0.70554584,0.0072538387,1.0457901,0.2571939
HSFX2,7.065615e-05,0.012743707,0.032315206,0.0,0.0,0.0
NAT16,8.298377e-06,0.0,7.797074e-06,6.680723e-05,0.0,0.0
PI3,0.00021805882,0.010815746,1.6042017e-05,0.0,0.0,0.0
LIPK,0.0,0.0,0.0,0.0,0.0,0.0
SLC25A42,0.012074545,0.048685532,0.02002819,0.03629733,0.037951242,0.039748106
DHRS3,0.55834436,0.66852987,0.0059724003,3.6580007,0.38645467,2.868685
DNAI2,0.00017968472,0.0,0.0,0.0,0.0,0.0
CLDN18,0.03965103,0.07263951,0.062292065,0.08208372,0.07635137,0.06972315
VGLL2,0.00013153872,0.0,0.0,0.0,0.0,0.0
DSC1,0.04729867,0.044065,0.047734153,0.036013074,0.05933025,0.101767406
CASP4,0.00013887834,0.0,0.014633037,1.211921,0.0,0.016431201
C16orf54,0.09431335,0.095687225,0.07399405,0.058123443,0.12020516,0.0666596
CEACAM5,0.10299014,0.08821775,0.08990358,0.05127087,0.11676489,0.07853976
APOA1,0.0017721098,0.366686,0.0004201964,0.0012729797,0.0010118848,0.0018458652
SECTM1,0.00048659468,0.0,0.0,0.0372528,0.0006605292,0.0008679427
ARRDC3,1.8175602,2.2322178,6.7888174,7.2740693,4.217398,6.0616984
DDHD1,0.8077376,1.0381209,0.8264856,0.9824894,1.0845039,0.91996264
HCAR3,4.6459416e-05,0.008107035,0.0,2.0816306e-05,1.2342408e-05,0.0
TFRC,1.4820808,1.7677679,0.24086615,1.9098338,0.810982,0.5865317
MGP,0.0004507179,0.00015509165,0.0001273554,0.058066595,0.0004879312,0.0025937713
SUSD2,0.006245495,0.05223562,1.8537474e-05,0.0037898452,0.00066828803,0.027850928
PRDM6,0.0034169306,0.023661988,0.001382664,0.0071916804,0.0014277768,0.054941066
OR2W1,3.3249984e-05,0.0,0.0,0.0,0.0032341576,0.0
GJB6,0.0,0.0,0.0,0.0,0.0,0.0018950291
GUCY1A3,0.0,0.024353916,5.4188255e-05,0.046092894,0.053107426,2.0527852
NID2,0.044759188,0.039871,0.85383874,1.5122093,0.11677793,0.9344454
TM4SF1,0.0073596938,0.031347457,2.417999,0.2753347,2.3132823e-05,0.019990966
C17orf89,0.030049924,0.024154155,0.010070984,0.025744995,0.016709486,0.02202183
FGF7,0.021240737,0.04604435,0.060180284,3.1827073,0.063201584,0.19201982
CT45A2,0.00022886948,0.0,0.0,0.0,0.0,0.0
SAMD9,0.00081318035,0.0,0.019775636,0.47358522,0.0,0.0
TM4SF19,9.17305e-05,0.004768304,0.0,0.00013246204,0.00036693912,0.00047619766
DFNA5,0.08474154,0.081080675,0.046959653,0.4516331,0.11774394,1.393231
POLR2I,0.7406199,0.8252769,0.36833143,0.42930287,0.5578438,0.5224709
SPAG6,0.038599014,0.056259796,0.05937127,0.045281984,0.0877053,0.058447596
KRT86,0.0005094268,0.0,0.0,0.00021540739,0.0,0.0
ZFP14,0.41464463,0.58074903,0.8180021,0.42181993,0.80606186,0.54029477
TMEM241,0.2612345,0.24533777,0.2542244,0.27136838,0.42161015,0.234904
CXorf58,0.00018535797,0.0,0.0,0.0,0.0005217991,0.0
ARHGAP25,0.00043945957,0.0,0.0051378007,0.0,0.0007236499,0.090499565
FGR,0.0007969704,0.0044642747,0.0358499,0.0,0.0,0.0
RPL22,1.8825166,1.0808992,0.87888336,1.3365196,2.0792017,1.9176615
MMP3,0.00023200345,0.0,1.5246828e-05,5.111516,0.004118757,0.004491914
PLCH1,0.19709195,0.08447484,0.36726126,0.0,0.9499465,0.006549584
NOXO1,7.476557e-05,0.0,2.5220259e-05,0.0,0.0,0.0013698041
OR6F1,2.925401e-05,0.0,0.0,0.0,0.0,0.0
TRIM4,0.28182024,0.47642854,0.43422467,0.5541913,0.45293176,0.49860704
MCTP2,0.104825795,0.19658451,0.18550417,0.15498607,0.1465881,0.5026448
DPYD,0.008741378,0.11130486,0.007979747,0.54834145,0.11097057,0.006131107
PDK4,0.00052166043,0.011293836,0.0,0.018971443,0.0,0.00019953561
C3orf77,5.9412723e-05,1.140353e-05,0.0,0.00011065142,0.0,0.00042183092
CCL22,0.15112138,0.22084573,0.29211837,0.19895941,0.23779173,0.24903786
ECSCR,0.034030966,0.027083317,1.8367404,0.0007107051,6.090955e-05,0.0
CCDC19,0.0012933654,0.01851718,0.0495027,0.0040088682,0.001990381,0.0
CDKL1,0.023750667,0.038563892,0.5537107,0.18078056,0.025351595,0.021930952
SCAMP4,0.08519011,0.12697582,0.12524803,0.10080917,0.13629316,0.17070435
GP2,0.08941509,0.124759935,0.13696821,0.12423334,0.14871657,0.14211723
SLC35E3,0.24174063,0.23869103,0.1951603,0.15371683,0.30534706,0.28612363
ESPNL,0.0008108375,9.872535e-05,0.00045300327,0.009147393,0.00013142392,0.00028585468
TFAP2B,0.0,0.0,0.0,0.0,0.16734165,0.8641964
SDC4,0.6154396,1.3982762,1.753381,3.6197994,0.44280675,6.7797866
CTPS,2.0426946,1.0597658,0.51749706,0.36262807,1.5501289,0.45473608
AKAP5,0.17781654,0.18341167,0.32604235,0.1477456,0.24428608,0.18520148
LCN12,5.8994206e-05,7.557908e-05,0.0,0.0,1.801343e-05,0.00017619062
LMLN,0.1906552,0.36257628,0.3756804,0.46181864,0.4412746,0.3315924
ALDH1A1,0.03103729,0.04003973,0.00039077338,13.572044,0.19672197,0.0
ZNF843,1.1347186e-05,0.0,0.0,0.0,0.00040141566,0.00041350236
APOLD1,0.059036642,0.20842543,2.2317004,0.0914301,0.18055159,0.076479614
MYO6,0.515592,1.1857904,3.593223,0.86862826,0.8382901,2.935394
SCGB2A2,0.0005094237,0.0,0.0,0.0,0.0,0.0
OSR2,0.00048103888,0.00029846703,0.0,1.8358667,0.0027452426,0.0107741635
GPR37L1,0.05736101,0.0706724,0.09904325,0.0720125,0.121283956,0.1013541
PPEF2,0.04351941,0.071620986,0.08294532,0.04261285,0.06689563,0.08185308
VSNL1,2.7395806,0.019908248,2.4936697,0.002116645,0.5213122,0.0167941
ZNF829,0.42476746,0.36514753,0.36758375,0.3085559,0.48224935,0.31695846
KRTAP1-1,0.0,0.0,0.0,0.0016026107,0.0,0.007998558
SCXB,0.0,0.0,0.00068647636,0.0,0.00016668676,0.0
CPQ,0.0055437987,0.017965805,0.24905115,0.311504,0.022189133,0.038519002
CRH,0.00074577815,0.0,0.0,8.119036e-06,0.0,0.29868308
ARL11,0.109005325,0.13345748,0.19181046,0.123446636,0.17055301,0.17836113
LRRC3B,0.005216633,0.00039260907,0.0,0.0,0.030439105,0.3588599
TIE1,0.0041137463,0.00034914695,0.47137982,0.0,0.0010919172,0.0
NR4A1,0.049222834,0.11335432,0.2786273,0.469554,0.05650194,0.8161688
ZNF175,0.07398208,0.055136185,0.10185643,0.06588466,0.096594945,0.08895499
SSNA1,0.311614,0.25126565,0.14237602,0.23129316,0.17842475,0.20723872
DMP1,0.010864985,0.020043647,1.7429069e-05,0.0,0.000115679155,0.00033452388
GTF2H2C,0.7973606,0.39772412,0.31814182,0.4715927,0.7944693,0.604628
CT47A12,0.0,0.0,0.0,0.0,0.00030524356,0.0
DNAH8,0.003013742,0.0,0.0057341065,0.011299543,0.00031361627,0.00011364366
VSIG10,5.660105,2.2218738,4.1443505,1.3361659,0.7975512,1.069538
BTG2,0.015633862,0.5002711,0.34104025,0.205997,0.2898204,0.65719736
MYH15,0.00029327816,0.00014569885,0.004904374,0.020912567,0.032011956,0.03702537
OR8A1,0.0,0.0,0.0001408839,0.0,0.0,0.0
BNIP3,0.28300577,3.5208673,1.2831658,0.6583386,0.9932115,0.6814431
GGT6,0.11723242,0.14548473,0.18774995,0.14795552,0.18868636,0.18870477
SEPHS1,2.7988544,0.6887523,0.36238,0.2032541,0.5567326,0.29568827
MCHR2,0.0077171144,0.01240047,0.009688822,0.01178085,0.010403192,0.02348584
SCXA,0.0,0.0,0.00068647636,0.0,0.00016668676,0.0
ALYREF,0.08430468,0.19998948,0.09697125,0.07308613,0.11978566,0.101238236
PPP1R16B,0.071746096,0.09472784,0.47711697,0.0,0.003730114,0.0
HLA-DQA1,0.0,0.0,0.0,0.0,5.414648e-05,0.0
CFHR4,0.00011223312,0.0,5.2170115e-05,0.0,4.7594138e-05,0.0
FAM184B,0.044020277,0.059985805,0.0709687,0.08103951,0.15316434,0.06601728
PRSS38,0.0,0.0,0.0,0.0,0.0,0.0
CNGB1,0.03513003,0.06598973,0.098110534,0.052077677,0.079706036,0.07071142
CNTD1,0.010197654,0.03021083,0.020219527,0.03054929,0.049322505,0.023083733
FLRT2,0.04614111,0.45596683,0.44125476,0.4253349,0.5120052,0.5407734
FAM25C,0.0,1.7811135e-05,0.0,0.00032267967,6.634638e-05,3.865404e-05
DPH3P1,0.060766507,0.060840067,0.0865075,0.07503159,0.09550695,0.07238166
NOV,0.0012098828,0.0001535324,0.00018100838,0.47029075,0.0053862273,0.0
GBP1,0.004266219,0.005203,0.00016148516,1.1108805,0.0014399535,0.00011627722
LHX1,0.0017508612,2.6091366,0.38377878,1.1894735e-05,0.0037032114,0.00036905945
FBXO27,0.25394487,0.3292508,0.3428924,0.34273976,0.35882813,0.43618077
FRG2B,0.0,0.000111596724,0.0,4.997814e-05,0.0,0.0
S100A14,0.031085467,0.27406055,0.0,0.0,0.0,0.22244312
HCN1,0.03260821,0.046223227,0.044648774,0.032073416,0.039742667,0.033712737
ZNF490,0.61537457,0.78425497,0.9663202,0.89493793,0.8451553,0.9873391
DCAF11,0.32186,0.41379303,0.4919187,0.42704532,0.44766587,0.6639119
ANKRD22,0.02233533,0.037747186,0.047946107,0.059835073,0.036997978,0.064166225
MAGEB3,0.0026703698,0.043415982,0.0,0.0,0.0,0.023804115
WARS,2.2644672,4.3745756,1.0159744,2.537599,0.96833795,0.96980417
FAM75A4,0.0005682806,0.0,0.0,0.0,0.0,0.0
TMC1,0.019572917,0.009449947,0.020466097,0.013341533,0.014357124,0.011938348
C9orf57,0.00014627006,6.87933e-05,0.0,0.0,0.0,7.730808e-05
SEBOX,0.0,8.381131e-05,2.1682534e-05,0.0,0.0,0.0
VCAM1,0.0016683612,0.17374477,1.5563293e-05,0.0,0.01911614,0.0
CCRL1,0.002856576,0.00039121744,0.0009788761,0.2986398,0.012723428,0.004655192
TSPAN10,4.155145e-05,0.0,0.0,0.00026173974,4.0848554e-05,0.00031621358
CMC1,0.2684843,0.31126812,0.13728061,0.3083772,0.19710606,0.2279601
CNDP1,0.0012416656,1.6836017e-05,0.0123114465,0.00010996462,0.0027725422,0.0
KRTAP5-6,0.00044730533,0.0,0.0,0.0,0.0,0.0
GNAI1,0.25461712,0.7008353,1.9206977,0.9245931,0.91543263,0.39832905
CYP4V2,0.36834103,0.4844954,0.57318485,1.2444019,0.5048462,0.47828236
CPLX3,3.422335e-05,0.008524677,0.0,0.0,0.00044701158,0.0
KCNH8,0.018515753,0.22148664,0.0,0.0,0.0054189693,0.021382302
ACCSL,0.0,0.0039040705,6.025973e-05,0.0,0.0,0.0
IL5RA,0.008037655,0.01187296,0.008374981,0.0071249707,0.008841294,0.007878221
OR4C6,0.0,0.0,0.0007243558,0.0,0.0,0.0
CCDC142,0.6194495,0.60746205,0.6734085,0.54718685,0.74841195,0.78397703
NCR1,0.008185204,0.27205205,3.791431e-05,0.0,0.0,0.0
LIG4,0.1066312,0.112011746,0.23586972,0.34121883,0.22024415,0.40387326
NPR1,0.054124024,0.1819012,0.5801814,0.0,0.0045497417,0.0
RASSF2,0.12818591,0.3085147,2.9460845,0.10122158,0.2715787,0.66950506
CD47,0.16380483,0.06103747,2.555348,2.5370126,1.5854632,1.5848426
OLFM4,0.0,0.020970352,0.0,0.0037078208,0.0,0.01275401
DIO2,0.04605012,0.08483952,0.058033563,3.4386218,0.100699276,0.41350305
KANK4,0.034580454,0.11175574,0.047233853,0.028228786,0.1811852,2.3349836
KRTAP13-2,0.0,8.8626286e-05,0.0,0.0,0.0,0.0
HSD17B3,0.00074150594,0.0,2.1809805e-05,0.0031036206,0.0010240984,0.0
PMAIP1,2.982155,0.41154245,0.041026425,0.28084424,0.017342951,0.048245825
U2AF2,0.12058787,0.12770566,0.047452062,0.09521562,0.18889557,0.091691844
ARRB1,0.042543113,0.67517436,0.85109556,0.18186818,0.011016095,0.16323678
ZNF211,0.12843083,0.3192903,0.7179877,0.2676733,0.55923116,0.3553461
ZNF785,0.22961545,0.29692417,0.3120462,0.25171414,0.31951508,0.285612
PSAPL1,0.0,5.2633037e-05,0.0,0.0,0.0005866737,0.0
ZNF227,0.3990309,0.2191009,0.17421724,0.20382014,0.36108223,0.11589466
NINJ2,0.00062663265,0.027712895,0.016801579,0.0066773104,0.0050145527,0.0
C9orf64,0.12272421,0.20807908,0.20703995,0.27547008,0.20146354,0.20099625
C3orf20,0.00039734918,0.0048270016,6.550576e-05,0.0,0.0007337815,0.0
SCGB3A1,0.0,0.00011121917,0.0,0.0,0.0,0.0
CLEC6A,0.0006501227,0.0020835043,0.053987507,0.0,0.0,0.0
ATP6V0C,0.024435123,0.12123494,0.053429227,0.05311722,0.047196392,0.119763814
SLC25A2,0.0,0.0,0.0,0.0,0.0003401602,0.0
FZD3,0.9350937,0.5448111,0.43611562,0.1350619,5.630377,0.73175323
WNT7B,0.090492256,0.0968407,0.11655408,0.08646942,0.17371804,0.12920064
MCTS1,0.9051958,0.986654,0.9272554,1.5620385,1.1244206,1.267543
MTRNR2L5,0.12081734,0.11981124,0.15704161,0.10714336,0.15104319,0.14584127
NHLRC1,0.017274203,0.03659536,0.051469184,0.033324994,0.03356353,0.043938797
IGFBP3,0.01618238,0.13962299,0.1693306,2.5873501,0.009262741,10.037219
PTPRQ,4.5917048e-05,0.0002752902,0.0,0.018290335,0.0018079195,0.0
KDR,0.4886004,0.31290326,13.288695,0.012972244,0.05161259,0.06049369
ACIN1,0.62095165,0.46071503,0.35123247,0.55120444,0.7284507,0.6212276
SSTR5,0.00026016688,0.0,0.0,0.0,0.0,0.0
SIGLEC1,0.0,0.0,0.0,0.0008442354,0.0,0.0
ARL4C,0.16502522,0.04237298,0.29276288,0.25288272,3.5294309,1.3026925
LCP1,0.05504151,0.04262426,0.050007783,0.000118708485,2.759206e-05,2.7216766
STON2,2.8954167,0.77495277,3.9217308,0.12503919,2.0527306,10.031316
B3GNT6,0.047861654,0.047650248,0.055547092,0.035230547,0.062160723,0.05049357
NLRP3,0.035221227,0.04904578,0.06377243,0.039509162,0.07647645,0.05386131
CYP4A11,0.01645075,0.030169152,0.020600919,0.019850794,0.041508064,0.053712953
PCDHA13,0.017896203,0.0034390497,0.0,0.0,0.001655053,0.005146789
ABCG8,1.6433025e-05,0.0,0.0,0.0,0.0,0.0
RBMXL2,9.023462e-06,0.0,0.0,0.0,0.00051851006,0.0
KEL,0.024104647,0.3148082,0.005403448,0.00091693277,0.002404059,0.0
MRPL36,0.5565688,0.4558308,0.33594835,0.6171968,0.26762068,0.35959792
SLC9A4,0.09634756,0.23457292,0.19652088,0.12358616,0.17225319,0.1742208
QPCTL,0.22116217,0.24183077,0.30532277,0.2394865,0.30722827,0.2992201
MRGPRX2,0.0,0.0,0.0,0.0,0.0,0.0
H3F3C,0.1929983,0.14016142,0.16132224,0.10337877,0.13286224,0.1704126
PCOLCE,0.12244291,0.029409384,0.05668311,2.0223699,0.101719804,0.11073844
ING5,0.27800217,0.20418362,0.113360256,0.099899575,0.28800482,0.17067106
REEP1,0.007872159,3.1465243e-05,0.0,0.0001612926,0.016396843,0.089716
SLC5A7,0.002034245,2.2148764e-05,0.024441034,0.0,3.8832437e-05,0.0
BEND2,0.104292616,0.14450337,0.17028287,0.13628931,0.18867277,0.15229575
FPR1,0.0016496792,0.0,0.0,0.0,0.0,0.0
ZNF343,0.042362407,0.11832447,0.0104305465,0.120655276,0.036471304,0.032413572
NTF4,0.00092687394,0.0005402836,0.0,0.0,0.0012002415,0.043112125
BASP1,0.12453902,0.30445167,0.23409073,0.3992452,0.36931318,0.45686936
COL6A6,0.0015440278,0.022037342,0.0004963064,0.0,0.0044680727,1.868132
EDNRB,0.43541753,0.0864145,0.061217222,0.014705813,0.13988774,3.2065084
RTN4RL1,5.9359218e-06,0.0506592,2.6681319e-05,0.00029726134,0.0083805015,0.0
C1orf52,0.60927576,0.49543226,0.52298665,0.29752973,0.6373474,0.73267925
LRP1B,0.0019298921,0.13547586,0.00010730347,0.028756037,5.6234454e-05,0.043067757
CCL4L1,0.0,0.0,0.023077559,0.0008458394,0.0,0.0
C1orf56,0.2981255,1.4362282,5.2970676,0.889651,0.68085265,2.861745
LRRC27,0.36595923,0.55946803,0.57159114,0.48828116,0.6785199,0.65594774
OR2L13,5.570148e-05,0.0,0.0,0.0,0.00086340564,0.0
LIPF,8.7154855e-05,0.0,3.1126587e-05,0.0,0.0,0.0
ASTN1,0.013329665,0.0,0.099663764,0.0,0.17481495,0.0018632589
GATA6,0.0,1.7127333,0.063493684,0.009489534,0.0,0.015517259
RNF168,2.8997488,2.4252956,3.3995035,1.397119,1.9985874,1.3205628
HEG1,0.06795506,0.48044172,0.9603556,2.6832237,0.4707251,0.048058912
IL36G,0.0,0.0052782344,0.0,0.0,0.0008058142,0.0
FGF4,8.692991e-05,0.0,0.0,0.0,0.0,0.0
HSPB3,0.0,0.0013604858,4.6116995e-05,0.56453735,0.0,0.0
T,0.0019263302,0.031133099,0.0,1.1211383e-05,0.0,0.0
C5AR1,0.018150255,0.025770826,0.025852028,0.02403301,0.025562808,0.03310797
ENDOU,0.0,0.0,0.00051822746,2.7081003e-05,0.00011520247,0.0002978406
CER1,0.02092255,60.971375,6.416807e-05,0.0,0.0,0.0
RHOC,0.44897372,1.9182874,4.521062,3.8764791,0.3300396,2.7055771
FAM47E-STBD1,0.0103308875,0.0,0.0,0.0009150213,0.04408071,0.0
CSF2RB,7.661039e-06,0.0,0.037586253,0.0,0.0,0.00023467885
PRSS3,0.0012950333,0.61527175,0.0021260038,0.22498561,0.0023418576,0.000674599
PLAT,0.044924803,0.38559243,0.05555851,0.47519198,0.041984454,8.192663e-05
NUDT1,0.46496052,0.43698964,0.120931365,0.1588769,0.39876935,0.15570933
TJP2,0.68479395,0.18747441,1.8284055,0.28839505,0.18399706,2.1318214
COX6A2,0.00056745566,0.0,0.0,0.0,0.0,0.0
AARS2,0.2644985,0.20320992,0.2438067,0.1780982,0.41041782,0.27278647
DKK1,0.0019192224,1.1235516,0.02390025,9.3154745,0.457305,0.0
ABRA,0.012310709,0.017246237,0.021348432,0.020226467,0.017799014,0.019766288
PSAT1,10.505644,2.4359381,0.792591,1.651528,4.062602,0.62800074
IL5,0.0,0.0,0.0,0.0001326126,0.0,0.0
PCDHA10,0.09291086,0.14388672,0.38214555,0.0,0.10016103,0.8599384
PRHOXNB,0.0,0.0,0.0,0.0,0.0,0.0010917273
AKIP1,0.29532072,0.6502641,0.30982754,0.5340761,0.4975036,0.37450832
SPANXN4,0.0,0.0,0.00013138723,0.0,0.0,0.0
PMP2,0.0055924,0.00713143,0.011772595,0.0075622946,0.012139538,0.011523454
APOBEC3A,0.12574238,0.11169603,0.12327253,0.08386407,0.14113493,0.12636705
RND3,2.610547,0.2530458,0.2718416,19.740759,0.50464875,2.8218718
SPINK5,0.030641053,0.47961497,1.659228,0.0,0.015455311,0.13576174
NPPA,0.0068916674,0.07716079,0.007056539,0.006440056,0.003024197,0.011053176
SEPP1,0.13836978,0.75189275,1.8767284,0.47507727,0.066214554,1.4241508
CT47A1,0.0,0.0,0.0,0.0,0.00033935206,0.0
KRTAP15-1,0.0,0.0,0.00015963317,0.0,0.0,0.0
GLIPR1L2,0.3670115,0.6358159,0.7256155,0.6684526,0.66479146,0.99419814
IL1R1,0.028812211,0.11975091,0.36189452,1.9652975,0.06033045,0.4896482
LSM2,0.41348705,0.48029464,0.4188112,0.3040494,0.49220178,0.5177383
SARM1,0.050084867,0.04525486,0.08545748,0.07626249,0.07668297,0.067212775
CUZD1,0.4122604,0.03928641,0.0,0.0032593866,0.00012149527,0.0985408
RRP7A,0.5658172,0.90732783,0.45803982,0.36758518,0.57199293,0.700574
PGPEP1L,0.00295319,0.005091585,0.006333518,0.0020887177,0.0043896916,0.0029239387
VGLL1,0.0,0.0,0.0,0.0,0.0,1.164026
FSCN1,0.022823999,0.17722516,0.1283744,0.044326227,0.07150368,0.0038222235
CX3CR1,0.0,0.0,0.06576321,0.0,0.0,0.0
IL12B,0.008549891,0.02172927,0.019264016,0.015889943,0.018680181,0.022739995
CCDC80,0.046463124,0.49050656,0.030861637,2.293178,0.3681817,0.1474645
OTOP2,4.6784688e-05,0.0,0.0,0.0,0.0,0.0
PDGFD,0.048059337,0.1393811,0.2644813,0.38215393,0.06078203,0.11005236
LOC100506688,0.16817605,0.2556982,0.26837185,0.18539385,0.26942986,0.27656487
CPN2,0.03198762,0.097029515,0.06666438,0.053499144,0.064354524,0.06890627
ALDH3B2,0.00019010289,0.0,0.0,0.0016233627,2.0027981e-05,0.039954394
GYPA,0.0011048709,0.1859854,0.00310783,0.0023112106,0.0035254639,0.0027322527
MOGAT3,0.030205097,0.05453432,0.06573742,0.045054816,0.065254204,0.07212669
COL12A1,0.011797111,0.0,1.5089462e-05,2.5258796,0.028214633,2.2297244
DNAH12,0.013485715,0.023938986,0.039462604,0.017742215,0.035913635,0.026687324
POU4F1,0.0040386757,0.0014417479,0.019083923,0.0,0.24222197,0.011809559
KRT24,0.0,0.019100642,0.0,0.0,0.0,0.0021667716
POU2F3,0.03311916,0.024383228,0.022531511,0.027527321,0.028287053,0.09045024
ENC1,0.09206907,1.7100884,0.30771485,0.083831005,0.43703532,0.3210568
SLC40A1,0.00024153022,0.78261113,0.17283763,0.19597313,0.0011652547,2.2651427
HTR1E,0.0,0.013644744,0.0,0.0,0.0,0.24288452
P2RY6,0.0094480645,0.013009855,0.012439209,0.00901152,0.010756889,2.0980914
NPBWR1,0.0,0.0,0.0,0.0,0.0,0.0
CD48,0.00013769174,0.780181,0.0,0.0,0.0,0.0
GJA4,0.0028748,0.26263943,1.7032518,5.9914664e-06,3.9065612e-06,0.0
CASP8,0.08247279,0.091950275,0.073331125,0.1362791,0.09677924,0.1180799
WDHD1,1.4953156,0.72345996,0.24301413,0.26237798,1.8393133,0.3141259
BEST3,0.0001831956,0.0,5.662541e-05,0.0,0.0,0.011796647
PNKD,0.27883968,0.3823279,0.1871966,0.57024276,0.29171684,0.5051858
CLEC2A,9.874448e-06,0.00014411684,0.0,0.0,0.00025294046,0.0
GP6,0.25434119,0.4457987,0.5334482,0.43962672,0.4801424,0.496851
SP140,0.009428055,0.0,0.028264325,0.018394275,0.00032471513,0.0021349892
MMP20,0.0,0.0,0.00045985534,1.0007906e-05,0.0,0.0
EPB42,0.0,0.0,0.0,7.237597e-05,0.00012849079,0.0
TMEM45B,0.073597506,0.07114951,0.06582214,0.06043682,0.07598351,0.06734922
